"file_name","processed_text"
"""OpSys_Isolation_Protection_and_Processes_Transcript.txt""","they're created from a program and despite the fact that we want might have multiple copies of the text in memory at the same time, we want have fast access our instructions and the fastest place that we can put it well would be inside the cpu. but we do n't have enough space for store at all. we have space in memory, so we're gon na put that in memory, despite the fact that we do n't want this change. but we'll talk about memory and memory protection and we can actually protect this so that we ca n't change it. there's a data section. this consists of things like global data, ok, things that need exist throughout the life cycle of the process. they might change. so we're gon na put it in memory, but it has some sort of initial value and it's value stored somewhere, and that's the stick around forever. if i have a global variable called i, it's always in scope, so it ca n't ever go away. so we're gon na store it in the data section and then finally we've got these three sections down here, one called the heap and one called the staff. and this is area that's reserved or dynamic memory, things that change, things that come and go. we'll find that seth is used for temporary data for the process or things that are local function calls or things that are local essentially scoping braces, and then we'll have the heap, is memory that persists, but it does n't persist outside the life cycle of the process. it just persists until it's explicitly free. that's things that you would use the new operator for in java or c or malloc airport programming in c ok, what time is it, miller time? no. i got time now. we're moving alright so. questions all right. but here's what we have we are program and process of this essentially the format for a program. not gon na ask you memorize this, but if you're curious i've ever done this. gone wikipedia and look up the format for a java class file. it's. it's published. it's it's, it's open source, right? java's open source, so if you want know how a class file look, it's in binary and the first like couple of bytes of a class file is a magic number so that you can know that it's a class file because you ca n't really trust the extension."
"""OpSys_Isolation_Protection_and_Processes_Transcript.txt""","not gon na ask you memorize this, but if you're curious i've ever done this. gone wikipedia and look up the format for a java class file. it's. it's published. it's it's, it's open source, right? java's open source, so if you want know how a class file look, it's in binary and the first like couple of bytes of a class file is a magic number so that you can know that it's a class file because you ca n't really trust the extension. similar a program on our linux system uses the health format, is the executable and linkable format, and it has a header on there says that this is an out formatted program and inside there we've got all the different sections that i mentioned previously. text. is this out there? extractions read only data. that's our constants. we have changeable data that is set sort of globally but but umm for just have allocated allocatable spaces with a bunch of other sections in here, i'm not gon na ask you memorize this, but i do want mention that this is sort of the way format works and then we have a process. all processes are gon na look something like this. we have text we have. this is memory and you could talk about the address from zero infinity. processes do n't actually have an infinite amount of memory. it's limited by the amount of memory on our system, but it's usually pretty big and so they're given an address space, a spot for text, a spot for global data, bss. they actually say what it's doing for it. i never remember what it stands for. bss block started by symbol anyway, that's what stands for. what it essentially means is it's global variables that do n't have an initialization. so if i was go in here and go my sister name thing and say int x = 10 and int y. acts as initial value. it's ten that gets stored in the data section. y gets stored in the bss section. it's a section. just another place store global data. it's just the way things are created. for the most part, you can just say it's where we store global variables in that location in memory. got ta be stored somewhere. it is always in scope right where i am in this file. x&y are always in scope, so they always have be allocated someone, so we put that in memory. and then finally, we have this heap and stack ok."
"""OpSys_Isolation_Protection_and_Processes_Transcript.txt""","y gets stored in the bss section. it's a section. just another place store global data. it's just the way things are created. for the most part, you can just say it's where we store global variables in that location in memory. got ta be stored somewhere. it is always in scope right where i am in this file. x&y are always in scope, so they always have be allocated someone, so we put that in memory. and then finally, we have this heap and stack ok. remember the cpu. who's this? conceptually, we think about it like this, where each of these programs now we understand program versus process. each of these processes you have run a certain amount of time. the cpu says i'm executing instruction stream, so what's going happen is the operating system is going set this up that over time it's going set the program counter point the text section in memory for one of the processes that process is gon na get the run. it's gon na modify a sneak and it's sad and it's maybe it's global data. it wo n't be allowed modify its text, but then after a certain amount of time the operating system is gon na have get involved it. we'll talk about that how that happens. we talked about seeking new scheduling and then it's gon na let the other process run by altering the program counter of the cpu point the memory location of the other process. and then we let it keep going. so i've said this in the past and i'll say it again and then we'll be done for the day. when it comes process management and processes on the system, the cpu does not know the existence of processes. all it sees is a string of instructions that it executes. processes are an os construct and you might say, but no, the operating the the cpu gets run in user mode versus kernel mode. that does n't indicate whether or not it's a process that's running or the os code right. we could allow a regular user code run in system mode. i do n't recommend it. it does just a bit, just a bit. just a flag in the cpu, the cpu is just executing instructions and whether or not it's mode is set the system mode or user mode. that's something that the operating system sets up for us because it knows what it's doing."
"""OpSys_Isolation_Protection_and_Processes_Transcript.txt""","processes are an os construct and you might say, but no, the operating the the cpu gets run in user mode versus kernel mode. that does n't indicate whether or not it's a process that's running or the os code right. we could allow a regular user code run in system mode. i do n't recommend it. it does just a bit, just a bit. just a flag in the cpu, the cpu is just executing instructions and whether or not it's mode is set the system mode or user mode. that's something that the operating system sets up for us because it knows what it's doing. and then, say, knows what it's doing, but the authors know what they're doing, and so processes are an os construct down here. os abstraction abstractions are cool. they're created by the os. they're managed entirely by the old, by the os, right? unknown hardware and a process sort of operates concurrently with other processes because of operating system managing that and they have this idea of safe state being the contents of memory that represents variables as well as the sort of the program color and what's currently being executed along with whether or not it's allowed run or if it's waiting for something it's waiting for user input, they're gon na talk about state next time. so i think a lot of time why even if i'm not, i'm gon na stop there. so questions. ok. well, thanks for coming. i'll see you tomorrow. lembke, james stopped transcription"
"""OpSys_Make_Files_Transcript.txt""","meeting in _ general_-20240205_130331 - meeting recording february 5, 2024, 7:03pm 47 m 0s lembke, james started transcription lembke, james 0:09 hello. hello it share my screen. yeah, we got the visualizer, got my code pane, got notes alright, so welcome operating systems. what are we doing this week? we are gon na be talking about system calls and processes this week. we've already. i'm gon na talk a little bit about processes. you've used processes and really there's not a whole lot extra the concept of a process that you do n't already know. what? we're gon na start start talking about is. like i say, in whether all you call it alice in wonderland or the wizard of oz, we're gon na pull back the curtain. see what's behind the curtain or go deeper down the rabbit hole. and now you want look at it or just look at how this stuff is done inside our computer, because you might look at that and be like, well, of course that's the way it works. well, when you start thinking about it, really you got ta be like ohh wait. but i got ta think about this. i got ta keep track of that. so one of the big things about this class is, did you think about this at a billy, we're going cover that now. so system calls is the topic of today. what finally gon na get into this world of isolation and protection? abstractions are cool. we'll come on another day, but this idea of isolation and protection. so let's go back our picture. let's get this the right way up and look at this picture here, ok. tell me what i'm going try and do. i'm gon na try and take this. and not well, i was gon na. i was. i was going try and do this, but let's go back over here. let's look at this picture and. it's kind of interesting that that was gon na work. yeah, i'll last. that's close enough. so here's our two pictures. so we have the picture of multiprogramming. and the picture of our cpu and i mentioned that. uh, and we kind of discussed it on one of the first date in the class about does the cpu really know what it's doing? and we had some arguments back and forth say yes and no one"
"""OpSys_Make_Files_Transcript.txt""","i was going try and do this, but let's go back over here. let's look at this picture and. it's kind of interesting that that was gon na work. yeah, i'll last. that's close enough. so here's our two pictures. so we have the picture of multiprogramming. and the picture of our cpu and i mentioned that. uh, and we kind of discussed it on one of the first date in the class about does the cpu really know what it's doing? and we had some arguments back and forth say yes and no one and they went there is really there really is no correct answer that this kind of more philosophical. yes it does. no, because if it's executing an add instruction, it knows how do that. but no, in that it does n't know whether this add instruction is associated with a bite. a big computation of like some large language model or the rendering of a computer screen for some video game or part of the operating system, or whatever. it's just executing an app is a really simple thing. when we combine that with the world of multiprogram, we see that while conceptually as a human, when i'm using my computer, i'm seeing the fact that all three of these programs are being run at the same time. rome can run at the same time as microsoft. word can run at the same time as minesweeper or something like that, right? and even more specifically, multiple chrome tabs can now be running at the same time, and that's what i see. what the cpu sees is this a stream of instructions, right? so it does n't even necessarily know that when it's executing an add instruction, even what program that adds for it's just i'm reading an add instruction and i'm doing it. is it for that chrome tab or that chrome tab or minesweeper or something else? it does n't know. ok, so here lies a potential problem and i wanna throw this at you. right. if this is our hardware and i do n't have a really great picture, i do n't know why this wo n't fit on the same screen, but if this is our hardware, so let's get rid of that now for a second. let's just make this bigger again. and furthermore, connected this and we have n't talked about how, but i'm just gon na march it. mark it on here. we have all of actually i've got that picture here."
"""OpSys_Make_Files_Transcript.txt""","ok, so here lies a potential problem and i wanna throw this at you. right. if this is our hardware and i do n't have a really great picture, i do n't know why this wo n't fit on the same screen, but if this is our hardware, so let's get rid of that now for a second. let's just make this bigger again. and furthermore, connected this and we have n't talked about how, but i'm just gon na march it. mark it on here. we have all of actually i've got that picture here. furthermore, connected all of this stuff, we have io devices and member and i ask this of you guys say, do i want allow since the cpu is executing 1 instruction screen of multiple processes, do i want allow everyone have full access the entire computer all at once? yes or no, but yes thing as far as everyone meaning not so users but every process. so i see some shakes now. no, i see some nods every that does. ok. so those that shook head course right. you you shake your head, you make eye contact. now you do n't want. why do n't you wanna have all the processes access the whole computer all at the same? ok, so so say along. ok. so accessing the same component simultaneously, what do you mean? like, ok, let's let's let's let's, let's i like that answer. so let's look at something like a mouse, right? something simple. it's a pointer device. you move it around and you get like an x&y coordinate of where a pointer is, and then maybe some sort of indicator of whether a button is pressed. we'll do a simple one button mouse. ok, if crawled wants access that determine if the user clicked on a website, what would happen if? and albine sweeper also trying access that device at the same time. it's a problem. it could be now for something like a mouse, because it's really kind of 1 directional. maybe not, because if a whole bunch of applications all are trying read from the mouse at the same time, it's not necessarily gon na cause a problem because the mouse could say. ohh yeah, here's the world i'm gon na broadcast the entire world of my computer. where the mouse pointer is right? but on this stuff, let's think about something like a network card."
"""OpSys_Make_Files_Transcript.txt""","it's a problem. it could be now for something like a mouse, because it's really kind of 1 directional. maybe not, because if a whole bunch of applications all are trying read from the mouse at the same time, it's not necessarily gon na cause a problem because the mouse could say. ohh yeah, here's the world i'm gon na broadcast the entire world of my computer. where the mouse pointer is right? but on this stuff, let's think about something like a network card. we can read and write data on a network card all the time, right? what if multiple processes were all trying access the network card all at the same time send data on the network? we can have problems. we could have multiple people's all trying write the same message all at once, and i wanna say i want request a website at the same time as i want request information about from the server about my elden ring instance and this other application wants send information about, you know i do n't have. i do n't know. i'm out of ideas. right. you get the idea, though. if everybody's trying overwrite everybody's data in the network card at the same time, we get gobbledygook sent out. we do n't really have control the access there. if everybody has access the hardware. similarly, if i'm trying make a request from my bank for my bank information and i'm using chrome because i wanna display that in my in my in my in my browser and at the same time that elden ring is running, maybe the manufacturers of elden ring happened be looking at that information and seeing my bank account information and all of a sudden up and make a transaction, right? so this idea of hardware access breaks down and becomes a problem a certain extent. now, again, not always, but often it does. so network card, another one this drives is another one. i do n't necessarily want everybody right in my disk drive at the same time because i could get gobbledygook and corrupt the data, so we need a way restrict this. ok, that's my motivation. maybe was kind of lame motivation, but that's what we're gon na do. so what are we gon na do instead? the cpu has something that is referred as modes. ok. that's what we're going do. instead, the designers of this hardware side. ok, i know that the cpu does n't necessarily know what it's executing it."
"""OpSys_Make_Files_Transcript.txt""","i do n't necessarily want everybody right in my disk drive at the same time because i could get gobbledygook and corrupt the data, so we need a way restrict this. ok, that's my motivation. maybe was kind of lame motivation, but that's what we're gon na do. so what are we gon na do instead? the cpu has something that is referred as modes. ok. that's what we're going do. instead, the designers of this hardware side. ok, i know that the cpu does n't necessarily know what it's executing it. well, in a way, it knows that it's executing an individual stream instruction for something, but it does n't necessarily know whether or not it's this process or that process. or maybe it's a process that i want have privilege access hardware. maybe it's a process that i do n't, and so as a result they said fine, since the cpu does n't know what it's doing, we're gon na have add some more hardware make it a little bit more special so that it kind of does know a little bit more about what it's doing. so the designers of that said, ok, great, we are going develop something called the cpu mode. ok, so that's my motivation. before we get that all on and just take a side step here and talk about operating system versus kernel. remember, this was doctor langley definition of an operating system. ok. uh software that provides services users applications. there are lots of more lengthy definitions of this, but this is kind of my definition and so with inside the operating system there is something called the kernel. they would heard this word. kernel. ok. colonel is, i would call it a piece of software that bridges hardware and software. ok. we mentioned our we motivated and we kind of talked a little bit that we do n't necessarily want everybody or every part of the instruction stream access all the hardware all the time. so the developers of the cpu and operating system developers said ok, we're gon na we're gon na issue and utilize this idea of a protected mode. ok, so. and then have this piece of software called the kernel that is going be privileged. it's going be allowed access everything but a, but a user process or a user instruction stream. i ca n't even say user process because it could be multiple processes that are also stuck together, but we'll have a situation where the cpu can only execute in a restricted mode."
"""OpSys_Make_Files_Transcript.txt""","so the developers of the cpu and operating system developers said ok, we're gon na we're gon na issue and utilize this idea of a protected mode. ok, so. and then have this piece of software called the kernel that is going be privileged. it's going be allowed access everything but a, but a user process or a user instruction stream. i ca n't even say user process because it could be multiple processes that are also stuck together, but we'll have a situation where the cpu can only execute in a restricted mode. yeah. let's talk about system calls and dual mode operation. ok, so user mode and kernel mode. if we look back at our picture do, let's go back over here. we have an add instruction. now i've mentioned that this is not a course in x86 assembly leverage. there are a lot of instructions that the cpu can execute in x86. i'm showing you potentially algebra, but there's a bunch of stuff we can move things around in memory. we can do a whole bunch of mathematical units, but if you look at essentially your program that you wrote in c. he was actually reading and writing memory. you're making function calls and you're manipulating data right now, i said right, we have data and functions that manipulate that data. where does the data come? it comes from memory. how do we manipulate it with essentially logic and algebraic operations? ok, that. ok, so we have a set of instructions that the cpu is allowed execute. then we've got all those special type of operations that we might want allow our cpu do things like. access memory for another process. right. we ca n't do that. chrome ca n't access memory outside of chrome with like about how later on, but there's some other stuff that we need be able do things also like accessing hardware i wanna read from the disk drive we just discussed this that we do n't want necessarily allow every process directly read and write the hardware, so we've got some other stuff that we need be able access. i mentioned the idea of processes. we work with processes and how we can have multiple processes running out of time. well, somebody's got ta be able run cpu instructions that even set that up, right? if a process does n't is n't able access somebody else's memory, it also then ca n't access memory initialize another process."
"""OpSys_Make_Files_Transcript.txt""","chrome ca n't access memory outside of chrome with like about how later on, but there's some other stuff that we need be able do things also like accessing hardware i wanna read from the disk drive we just discussed this that we do n't want necessarily allow every process directly read and write the hardware, so we've got some other stuff that we need be able access. i mentioned the idea of processes. we work with processes and how we can have multiple processes running out of time. well, somebody's got ta be able run cpu instructions that even set that up, right? if a process does n't is n't able access somebody else's memory, it also then ca n't access memory initialize another process. so we've got this other set of stuff that we want allow be executed on the cpu, but not under normal circumstances. ok, so we have two modes at the cpu is allowed run in and over here in these control registers we have a special register and on x86 it's called the flags register. that keeps track of what the cpu mode is, and so here's what's gon na happen inside the flags register. there's a mode bit, and in fact it's actually 2 bits. we were necessarily talk about that, but there is some flag in there that says what the cpu mode is being running. we know that during the cpu instructions stream execution, it does essentially two or three things. really it has fetch the next instruction execute. it has decode it, send it the control unit and then execute what's going on, right? the fetch execute loop show that in and week one. in addition that, what it's gon na do is when it fetches an instruction, it's gon na check the mode bit and say see if my mode bit is in nonprivileged mode user modes it checks is this instruction that's being requested allowed be executed in user mode. if it does, it executes it. if it's not allowed execute this instruction and user mode, it's an exception and crashes. well, we'll get the how it fixes that, but it sends an exception saying i am not currently in the mode. that allows you execute this instruction. so if i have a user process or user program right that i compiled it my c code and after it was compiled it had an instruction in there for accessing the disk drive, the cpu would fetch that and it would say alright."
"""OpSys_Make_Files_Transcript.txt""","if it does, it executes it. if it's not allowed execute this instruction and user mode, it's an exception and crashes. well, we'll get the how it fixes that, but it sends an exception saying i am not currently in the mode. that allows you execute this instruction. so if i have a user process or user program right that i compiled it my c code and after it was compiled it had an instruction in there for accessing the disk drive, the cpu would fetch that and it would say alright. can i actually like this and the cpu would say no because the mode is not set and as a result it would fail execute that instruction and not let the process or the instruction stream execute that instruction. everybody with me. that is isolation, not the only thing associated with isolation, but it is an aspect of isolation. this cpu is isolated only be allowed execute instructions in user mode that are user mode instructions. ok, so let's talk about operating system code. operating system is like the leader of our cpu. it is the the the privilege of user when the cpu is in system mode and the operating system is running. you can do a patch as i access the hard drive, the system will be in system mode. the cpu will say uh, i'm in system mode. that's great. i will execute that instruction and execute the the the the code that maybe access the disk drive or access something outside of this process's memory. so in user mode we are restricted, we can only execute a subset of instructions. we only have access a subset of memory addresses and we do n't have any access at all special instructions for accessing io devices would n't run in system mode or kernel mode. some people call it we have access 100 % of the memory that's available. we have access all of the instructions and we can have full access io devices. ok, dual mode operation. so next piece we have make it sure in our operating system or in our system in general that the only code that's allowed execute in system mode is the operating system. why? well, it just kind of talked about that well. so that user processes do n't have access all the hardware and ca n't step on each other. they do n't step on each other's memory, ok? so that's my notes on that. dual mode of operation user mode is ok. here's the more official definition of restricted mode of operation, only allows instructions be executed by the program."
"""OpSys_Make_Files_Transcript.txt""","so next piece we have make it sure in our operating system or in our system in general that the only code that's allowed execute in system mode is the operating system. why? well, it just kind of talked about that well. so that user processes do n't have access all the hardware and ca n't step on each other. they do n't step on each other's memory, ok? so that's my notes on that. dual mode of operation user mode is ok. here's the more official definition of restricted mode of operation, only allows instructions be executed by the program. certain construction right prevents errant process from crashing this system. ok, there are some instructions out there that you can execute things like halt. they do n't necessarily want chrome halt our computer. maybe with you, but i do n't. but that's that, colonel. ok, also called supervisor mode or system mode or privilege mode. it's essentially access everything. ok, now we've got that in there. here is my question for you. i have been instruction stream that is currently running a user process like chrome or elden ring or something like that right? i want i want now access the hard drive, the hardware or reading the hard drive. why might they want do that from there is the third one. why might a process want read the hard drive? two. yeah. see if you have enough space download something. ok, see enough space download something. i like that chrome needs access the hard drive request information say do i have enough free space? i need download file ok what else? somebody had control and microsoft word, right? yeah, access the hard drive and her read the file, right? we just sat and motivated that we do n't want have this process have direct access the hardware. so in order for it access the hardware, how does it do it? who is the only one on the system that can access the special instructions that are necessary for accessing the io devices on our computer? yeah, the operating system works. specifically the kernel. ok, so now let's get back the the sort of chicken and egg problem. i have a process and instruction stream that's running in user mode. i want access the hardware if this process was directly run the instructions. the access the io device access the disk drive the cpu is going do a fetch."
"""OpSys_Make_Files_Transcript.txt""","so in order for it access the hardware, how does it do it? who is the only one on the system that can access the special instructions that are necessary for accessing the io devices on our computer? yeah, the operating system works. specifically the kernel. ok, so now let's get back the the sort of chicken and egg problem. i have a process and instruction stream that's running in user mode. i want access the hardware if this process was directly run the instructions. the access the io device access the disk drive the cpu is going do a fetch. it's gon na try access and execute that instruction, and it's gon na fail because the mode is not set the system up, right. ok, that's good. but it's also bad because in this particular case the system needs access with this track. so what does it need do in order be able execute that instruction from a? hardware perspective right here. that did n't work very well. ok, my pen is all the way we need find a way flip this mode bit. right. ok, so here's a proposal. i have a process that's running. i need run this and flip this mode bit. so why do n't we just let it flip the mode bit say now i'm running in system mode. ok, let's go run that next that. right. that's and then we can call a function and you make a function call access the hard drive and then when that function returns, then we flipped the mode bit back user mode. and they say problem with that. i would n't ask that question if it was n't a problem was for that way. so maybe we should ask it this way. what is the problem with that? ok. i like that, but i'm a twist. the words you said another program might be wanted do that at the same time and i would say i'm gon na twist this around say what is the and what is the other concern? what is the problem with allowing any user programs change these mode flags? you know solution. yeah, it's basically says, yeah, it's like, you know what? i'm gon na do. i've got all of these special instructions that i'm gon na lock in my locker. i do n't know. lock it and i'm gon na lock it with a key. so when i twist that key, awesome, you ca n't access it."
"""OpSys_Make_Files_Transcript.txt""","the words you said another program might be wanted do that at the same time and i would say i'm gon na twist this around say what is the and what is the other concern? what is the problem with allowing any user programs change these mode flags? you know solution. yeah, it's basically says, yeah, it's like, you know what? i'm gon na do. i've got all of these special instructions that i'm gon na lock in my locker. i do n't know. lock it and i'm gon na lock it with a key. so when i twist that key, awesome, you ca n't access it. but what if i just want take that key and drop it on the floor and walk away? that's essentially what i'm doing. i got all these processes that can pound on the door and try open up that door and say, ha ha and then the cpu is like you ca n't execute those instructions cause i've done in the right mode. if we let any user process willy nilly change the mode, that's like me saying. ohh yeah ha, i ca n't get in the closet, but guess what? doctor lunky dropped this key. we lose the ability or isolation. ok, maybe it's a little bit nicer if user does n't happen see the key on the floor, but we have assume that they could, so we ca n't just let anybody change the model. so now here comes the next problem. how do we get that bone flipped? yeah. yes. ask nicely. i like that. no, seriously, it sounds like funny thing, but it is in a way ask nicely. what if we take that key change the mode and we give it doctor taylor was sitting in his office. who we trust, right? and in order get that key, we have walk over doctor taylor's office and knock on the door and say, doctor taylor, i really would like access the hard drive. would you be letting me? would you be? would be ok if i did that and he says i ca n't give you the key. sorry i ca n't give it you, doctor. lumpy, trust me, but i can go get it for you. you just go stand over there for a second outside my door. you can watch me. it's fine and he goes over the door, unlocks it, grabs what i needed from the hard drive, goes relocks. the door gives me. just what i needed."
"""OpSys_Make_Files_Transcript.txt""","would you be letting me? would you be? would be ok if i did that and he says i ca n't give you the key. sorry i ca n't give it you, doctor. lumpy, trust me, but i can go get it for you. you just go stand over there for a second outside my door. you can watch me. it's fine and he goes over the door, unlocks it, grabs what i needed from the hard drive, goes relocks. the door gives me. just what i needed. and then he goes back in his office. that's a little bit better. and that's what the cpu does, only not like doors. and doctor taylor's office, but essentially it has something pre set up right before i left for the day after i locked my closet, i had go over doctor taylor's office and say hey, doctor taylor, can you hold on this key and only let students in that you trust access only the things that they're allowed access and they'll say. ohh sure doctor. monkey. that's fine. and then i get go away. i have establish this trust. ok, so let's talk buddha on time, ok? here's what we're gon na do. here's my thought. ok, i did n't think of this, but the time was. this is my analogy here, but sippel boots up. what's the very first thing? the cpu does well, it does a lot of things, but ultimately after things get initialized on our system and the firmware that's running on our system gets running, the cpu and the motherboard starts looking for the operating system. the cpu starts up booting and running instead of privileged system mode. it finds the disk drive that has the operating system on and it loads the operating system because it knows the operating system has the ability initialize this system. the operating system says here is doctor taylor or the that's versions of doctor taylor. it says here is the person that i trust. here is cold in memories that i trust be the entry point for when somebody needs something's when they need contact the operating system or need unlock that door get access something. it sets a special routine in protected memory and it tells the cpu that. that's the os entry routine, although my focus is not that great. ok. i was n't allowed do that well because the cpu, when it booted up was in system mode and it trusts the operating system, so it loads the operating system initially."
"""OpSys_Make_Files_Transcript.txt""","here is cold in memories that i trust be the entry point for when somebody needs something's when they need contact the operating system or need unlock that door get access something. it sets a special routine in protected memory and it tells the cpu that. that's the os entry routine, although my focus is not that great. ok. i was n't allowed do that well because the cpu, when it booted up was in system mode and it trusts the operating system, so it loads the operating system initially. there are no user processes running because the system has n't even booted, but the trust with this locked door has been established and set by the os. let me ask you this question right. well, what i even ask you, let me just say this here, while a user process ca n't escalate its privileges. right. that would be kind of like cheating the system. someone with escalated escalated privileges can give them up. so while the operating system has the ability execute all the instruction when it's done and it's ready return user mode, it can say i am relinquishing my my privileges right? the wizard can say i'm giving up my magic wand. i do n't wanna be a wizard anymore, right? the offerings is they do that. so that is what it does. it sets up everything it needs improve those mode and then later on says i am giving up my privileges and i'm entering user mode. so i can run the very first user process, might be something like the operating systems gui. does n't need brian provide mode was the right winger process with me. all right, good. so we got that set up, we got doctor taylor set up. he's that os enter routine and now we can run a user process. and now we're running in user mode after all this stuff has been set up. the next thing we need do is find a way or the cpu or user process ask doctor taylor lend itself in, and we do that through a special mechanism that the cpu has called a trap. this is a big word. ok, so it's a short word, but it's very important. a trap? what is a trap? well, in all practical purposes, what is a trend like? i do n't have problems with mice, but i know that people do. they set up mouse tracks, right? the cliche, like you put the cheese on the thing and it's got the thing like, flips over on the right."
"""OpSys_Make_Files_Transcript.txt""","the next thing we need do is find a way or the cpu or user process ask doctor taylor lend itself in, and we do that through a special mechanism that the cpu has called a trap. this is a big word. ok, so it's a short word, but it's very important. a trap? what is a trap? well, in all practical purposes, what is a trend like? i do n't have problems with mice, but i know that people do. they set up mouse tracks, right? the cliche, like you put the cheese on the thing and it's got the thing like, flips over on the right. what does the trap do? what's intent? what is its purpose? ok, trap something. ok, once we have another word for that, it's the catch something it's like, right? and it's in a way kind of this surprise feature that says, ok, i'm gon na. i'm gon na be sitting here doing nothing, waiting for something happen. and as soon as a rat or a mouse or some creature i do n't want necessarily get into this steps on that trigger, right? we have a trigger mechanism and then it's usually a spring that slaps at all the sudden causes the thing engage. ok. in a way that's kind of what the cu has got, let me look at it in hardware perspective. the cpu is executing instructions and i mentioned these instructions like add logical operations, things like that in order access the operating systems entering one, we need a mechanism for a regularly you know user mode stream say hey doctor taylor, can you unlock them? can you unlock the door? hey, operating system, can you access the hard drive? and there's a special instruction like that the user process executes, say, call off the os entry procedure and ohh by the way, flip the mode at the same time and that's what a trap is. and our x86 system, that instruction is just called syscall. under normal circumstances, syscall does not work, but because the operating system has set up a special location in memory. but the os entry procedure and your point is. this call starts work when the cpu that's running in user mode sees the syscall instruction. it says i can do that. i'm gon na pause all execution of the current of the this string. find the os entry procedure because it was already set up by the operating system when the system booted."
"""OpSys_Make_Files_Transcript.txt""","and our x86 system, that instruction is just called syscall. under normal circumstances, syscall does not work, but because the operating system has set up a special location in memory. but the os entry procedure and your point is. this call starts work when the cpu that's running in user mode sees the syscall instruction. it says i can do that. i'm gon na pause all execution of the current of the this string. find the os entry procedure because it was already set up by the operating system when the system booted. so you see, you trust this routine. it's like me saying i trust doctor taylor. it sets the program counter point in the os entry routine. changes the mode, the system mode, and continues keep executing at that point. what instruction gets executed? where in memory? not if you know the answer. and a couple of knots. who's confused? ok, that's fine. i i will look at it again. what is the program counter do? what does it start? remember is the address of the next instruction that we're gon na execute in memory. normally the program color is pointing somewhere over here with inside the users instructions have user process. we're gon na batch from wherever the program counter is pointing bring that instruction in the memory stored in the. in this processor starting instruction, register the bits for that get sent into the control unit and the rest of the signals that execute that instruction are generated and sent the rest of the processor. when the system call instruction is executed, that syscall instruction is generated by the compiler and is part of our user program. that ultimately gets executed brought in the instruction register, decoded, sent the control unit that control unit. seeing that it's assist call says ah, this is assist call. i have find where the operating system entry routine is. i know that it's in memory up here, so it changes the program counter. 2 instead of pointing with inside the users instructions point into the os entry routine entry routine and then changes the mode. be. system. and because the program counter is now pointing in the screen arrow arrow after it's done executing the syscall instruction, the next instruction get fetched is. do you wanna send your routine? it brings in that instruction into the instruction register. turns that into the control unit and generates all of the signals that are necessary for executing the instruction in the os routine."
"""OpSys_Make_Files_Transcript.txt""","i know that it's in memory up here, so it changes the program counter. 2 instead of pointing with inside the users instructions point into the os entry routine entry routine and then changes the mode. be. system. and because the program counter is now pointing in the screen arrow arrow after it's done executing the syscall instruction, the next instruction get fetched is. do you wanna send your routine? it brings in that instruction into the instruction register. turns that into the control unit and generates all of the signals that are necessary for executing the instruction in the os routine. but because the mode has been changed system mode now, the operating system has full access the entire instruction set. all of the hardware and all of memory. it was a way for us allow the cpu escalate its privileges, but in the process of executing its privileges, only code that was allowed be executed is operating system code. that makes more sense. that makes sense. this is a trap. the syscall instruction. that was executed by the cpu issue that trigger the spring trapped the user process say you are no longer allowed execute. i'm going execute the operating system instead. ok, some people also call this a software interrupt. i'm going just call it a tramp because that's really what it is. questions. all right. in the book, not that we have a book for this class, but yeah, the operating system concepts essential, second edition book that i said was so supplementary information. it draws it like this. well, we have this idea of user mode or the mode bit is set one or whether it's one or zero or zero one. it's architecture specific. like i said, on x86 is actually 2 bits because it has like semi privileged mode or whatever. but ok, we're only gon na have it be on or off user mode or kernel mode, and it dries it like this. and the reason why i like this picture but do n't like this picture. is it kind of illustrates it like locking the door and throwing the key on the floor? and it says ohh yeah, we just flip the bit you system mode."
"""OpSys_Make_Files_Transcript.txt""","it's architecture specific. like i said, on x86 is actually 2 bits because it has like semi privileged mode or whatever. but ok, we're only gon na have it be on or off user mode or kernel mode, and it dries it like this. and the reason why i like this picture but do n't like this picture. is it kind of illustrates it like locking the door and throwing the key on the floor? and it says ohh yeah, we just flip the bit you system mode. now we do n't actually do that in order actually execute operating system code, we need execute this special trap mechanism forces the processor only execute operating system code when it flips that mode system mode, because we need that for isolation, our user mode processes must be isolated so they do n't step on each others toes, access each other's memory, all try access hardware at the same time. the only way for any process execute operating system code is execute the special trap, forces the cpu only execute trusted code when it goes in the system mode. and this picture kind of shows that, but i like show a little bit different way as well with me. all right. question i love questions. yes, there is multiple different system calls you can make, right. so when you do sis call and x86 and it goes in there and starts executing os code, how does the gpu know what different system call the user code wants make? ok. great question. and that was actually gon na be my next topic exactly right. so there's a lot of things. that's the question was there's multiple system calls, right? right. this in a way demonstrates that it's very limited. i guess at the very least, this idea of a trap, a system call is built on top of that trap, and a system call is essentially the way a user process or user instructions stream accesses operating system services. ok. and what the question was. explicitly, are n't there a lot of system calls? and i'm going put words in your mouth and and raise it up a little bit level and say, is n't there a lot of different requests that we could ask the operating system for? and the answer is yes, right with my key analogy, we can go up doctor taylor and say right there's not just one thing in the closet that i've locked up."
